university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,ECON,482,Introduction to Mathematical Economics,"Application of basic mathematical tools (e.g., calculus, matrix algebra, etc.) to major topics of economic theory.",False,False,False,False
University of Tennessee Knoxville,ECON,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ECON,311,Intermediate Microeconomics,"Theories of consumer behavior, of production and costs, of price and behavior of firms in perfectly competitive, monopolistic, and imperfectly competitive markets, input prices, income distribution, welfare, and general equilibrium.",False,False,False,False
University of Tennessee Knoxville,EEB,461,Special Topics in Organismal Biology,"Evolution, ecology, biogeography, classification, and anatomy of selected animal and plant taxa.",False,False,False,True
University of Tennessee Knoxville,EDDE,410,Practicum with Deaf/Hard of Hearing,"Supervised practicum with hearing impaired students in preschool, public school, and/or residential school setting.",False,False,False,False
University of Tennessee Knoxville,EDDE,416,Language Development of Deaf/Hard of Hearing II,,False,False,False,False
University of Tennessee Knoxville,EDDE,425,Introduction to the Psychology and Education of the Deaf/Hard of Hearing,,False,False,False,False
University of Tennessee Knoxville,EDDE,415,Language Development of Deaf/Hard of Hearing I,Language problems of hearing impaired contrasted with scope and sequence of normal language development. Formal linguistic systems used to describe language development problems.,False,False,False,False
University of Tennessee Knoxville,ECON,322,The Global Economy: Trade and Development,"Analyses of international trade and finance and their effects on economic development. Utilization of a policy-oriented approach drawing upon introductory economic principles. Overview of relevant topics, such as theories of economic development, poverty and income inequality, comparative advantage and commodity composition of trade, regional economic integration, foreign investment, finance, and debt. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ECON,331,Government and Business,"Antitrust and regulatory economics, problems in regulation and social control of business organization, oligopoly models. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,EI,226,American Sign Language II,Expressive and receptive skill development in sign communication. Video text and interactive teaching method used. Class conducted totally in sign.,False,False,False,False
University of Tennessee Knoxville,EEB,330,Field Botany,"Principles of taxonomy, basic ecological concepts and identification, recognition, collection and preservation of local, native and naturalized plants.",False,False,False,False
University of Tennessee Knoxville,EI,340,Principles of Interpreting,,False,False,False,False
University of Tennessee Knoxville,EI,345,Interpreting in Educational Settings,,False,False,False,False
University of Tennessee Knoxville,EI,223,American Sign Language I,Expressive and receptive skill development in sign communication. Video text and interactive teaching method used. Class conducted totally in sign.,False,False,False,False
University of Tennessee Knoxville,EI,355,Sign to Voice Interpretation,"Interpreting from sign language to English in a variety of physical settings (one-to-one, classroom, assemblies) for students of all ages with varying communication styles. Selecting appropriate register and vocabulary items and interpreting in a manner appropriate to the context. Attention is also given to cross-cultural communication issues.",False,False,False,False
University of Tennessee Knoxville,EI,350,Voice to Sign Interpretation,"Interpreting from English to sign language in a variety of physical settings (one-to-one, classroom, assemblies) for students of all ages with varying communication styles. Adjusting interpretation to accommodate different student needs. Cross-cultural communication issues. Interpreting in a manner appropriate to the context. Techniques for reducing visual fatigue and overload.",False,False,False,False
University of Tennessee Knoxville,EI,431,American Sign Language III,Sequence (431-432) stresses fluency of expressive and receptive sign communication skills. Using language in context is emphasized. Grammatical structures of ASL and cultural implications of the deaf community.,False,False,False,False
University of Tennessee Knoxville,EI,440,Educational Interpreting Field Work,,False,False,False,False
University of Tennessee Knoxville,EI,435,Linguistics of American Sign Language,,False,False,False,False
University of Tennessee Knoxville,EDPY,401,Professional Studies: Applied Educational Psychology,"Application of concepts, principles, techniques, and models from educational psychology to facilitate student learning and creation of effective classroom environments.",False,False,False,False
University of Tennessee Knoxville,EDPY,404,Special Topics,Instructor-initiated course offered at convenience of the department on various topics of current interest.,False,False,False,False
University of Tennessee Knoxville,EDPY,431,Personality and Mental Health,(See Counselor Education 431.),False,False,False,False
University of Tennessee Knoxville,EDPY,460,Self-Management in the Helping Professions,,False,False,False,False
University of Tennessee Knoxville,EDPY,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,ECE,206,Electrical Engineering Computations,,False,False,False,False
University of Tennessee Knoxville,ECE,300,Circuits,"Fundamental laws of circuit analysis. Ohm&#8217;s law, Kirchhoff&#8217;s current and voltage laws, and the law of conservation of energy. Circuits containing independent and dependent voltage and current sources, resistance, conductance, capacitance, and inductance analyzed using mesh and nodal analysis, superposition, source transformations, and Norton&#8217;s and Thevenin&#8217;s theorems. Steady state analysis of DC and AC circuits. Complete solution for transient analysis for circuits with one and two storage elements. Complex frequency, sinusoidal forcing functions, and natural response. Resonance ― general case, special cases in series and parallel circuits. Scaling ― magnitude and frequency. Admittance, impedance, and hybrid parameters. Includes Level 1 design projects which require laboratory experiments.",False,False,False,True
University of Tennessee Knoxville,ECE,255,Introduction to Logic Design of Digital Systems,"Standard codes, number systems, base conversions, and computer arithmetic. Boolean algebra, minimization and synthesis techniques for combinational and sequential logic. Use of VHDL for logic synthesis. Implementation of circuits using SSI, MSI, and LSI components. Includes Level 1 design projects which require laboratory work.",False,False,False,False
University of Tennessee Knoxville,ECON,498,Honors Thesis,,False,False,False,False
University of Tennessee Knoxville,ECE,302,Electronics and Computer Circuits,,False,False,False,False
